doc_id,source_url,markdown_url,sentence_id,sentence,category,planned_test_ids
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01734,"If you use webhook signature verification and a third party attempts to send you a fake or malicious webhook, then verification fails and this error is the result.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01735,Catch it and respond with a status code.,status,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01736,"If you receive this error when you shouldnt for instance, with webhooks that you know originate with Stripe then see the documentation on for further advice.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01739,"| In the Stripe Go library, each error object has a attribute.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01741,"An error occurred during a payment, involving one of these situations: - - .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01743,This can include: - - - | Card errors Everything in this section also applies to non-card payments.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01744,"For historical reasons, payment errors have the type .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01745,"But in fact, they can represent a problem with any payment, regardless of the payment method.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01746,Payment errorssometimes called card errors for historical reasonscover a wide range of common problems.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01748,"(To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01749,"See the example below for a demonstration.) Ruby Users on API version or older: (To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01750,See the example below for a demonstration.) Ruby You can trigger some common kinds of payment error with test cards.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01759,(Radar for Fraud Teams) You can test your integrations settings with .,general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01761,| Declined by the issuer This error can occur when your integration is working correctly.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01767,| Other payment errors Invalid request errors Invalid request errors cover a range of situations.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01769,Use the error code ( ) and consult the to find a solution.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01770,"A few error codes require a special response: - and reflect - reflects an - Other error codes reflect Rate limit errors - If a single API call triggers this error, wait and try it again.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01774,| Authentication errors - Use the correct .,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01781,| API errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01782,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01784,"Whenever possible, Stripe fires webhooks for any new objects we create as we solve a problem.",create,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01785,"To set your integration up for maximum robustness in unusual situations, see | Idempotency errors - After you use an idempotency key, only reuse it for identical API calls.",idempotency,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01787,"| In the Stripe .NET library, each error object has a attribute.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01789,"An error occurred during a payment, involving one of these situations: - - .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01790,| Payment errors Everything in this section also applies to non-card payments.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01791,"For historical reasons, payment errors have the type .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01792,"But in fact, they can represent a problem with any payment, regardless of the payment method.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01793,Payment errorssometimes called card errors for historical reasonscover a wide range of common problems.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01795,"(To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01796,"See the example below for a demonstration.) Ruby Users on API version or older: (To find the charge outcome from an error object, first get the and the .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01797,See the example below for a demonstration.) Ruby You can trigger some common kinds of payment error with test cards.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01806,(Radar for Fraud Teams) You can test your integrations settings with .,general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01808,| Payment declined by the issuer This error can occur when your integration is working correctly.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01814,"| Other payment errors Invalid request errors In most cases, the problem is with the request itself.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01819,| Connection errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01820,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01821,"To find out if it succeeded, you can: - Retrieve the relevant object from Stripe and check its status.",status,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01823,"To help recover from connection errors, you can: - When creating or updating an object, use an .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01824,"Then, if a connection error occurs, you can safely repeat the request without risk of creating a second object or performing the update twice.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01828,"Its possible that when the connection error resolves, some other error becomes apparent.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01829,Check for errors in all of these solutions just as you would in the original request.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01830,| API errors Treat the result of the API call as indeterminate.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01831,"That is, dont assume that it succeeded or that it failed.",general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01833,"Whenever possible, Stripe fires webhooks for any new objects we create as we solve a problem.",create,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01834,"To set your integration up for maximum robustness in unusual situations, see | Authentication errors - Use the correct .",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01836,"| Idempotency errors - After you use an idempotency key, only reuse it for identical API calls.",idempotency,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01838,| Permission errors - Make sure you arent using a for a service it doesnt have access to.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01840,"| Rate limit errors - If a single API call triggers this error, wait and try it again.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01844,| Signature verification errors This error can occur when your integration is working correctly.,errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01845,"If you use webhook signature verification and a third party attempts to send you a fake or malicious webhook, then verification fails and this error is the result.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01846,Catch it and respond with a status code.,status,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01847,"If you receive this error when you shouldnt for instance, with webhooks that you know originate with Stripe then see the documentation on for further advice.",errors,
DOC010,https://docs.stripe.com/api/errors,https://docs.stripe.com/api/errors.md,REQ01850,Errors Stripe uses conventional HTTP response codes to indicate the success or failure of an API request.,errors,
DOC010,https://docs.stripe.com/api/errors,https://docs.stripe.com/api/errors.md,REQ01852,"Codes in the range indicate an error that failed given the information provided (e.g., a required parameter was omitted, a charge failed, etc.).",errors,
DOC010,https://docs.stripe.com/api/errors,https://docs.stripe.com/api/errors.md,REQ01853,Codes in the range indicate an error with Stripes servers (these are rare).,errors,
DOC010,https://docs.stripe.com/api/errors,https://docs.stripe.com/api/errors.md,REQ01854,"Some errors that could be handled programmatically (e.g., a card is ) include an that briefly explains the error reported.",errors,
DOC010,https://docs.stripe.com/api/errors,https://docs.stripe.com/api/errors.md,REQ01855,"Attributes - (string, nullable) For card errors resulting from a card issuer decline, a short string indicating if they provide one.",errors,
DOC010,https://docs.stripe.com/api/errors,https://docs.stripe.com/api/errors.md,REQ01861,"For card errors, these messages can be shown to your users.",errors,
DOC010,https://docs.stripe.com/api/errors,https://docs.stripe.com/api/errors.md,REQ01865,"For example, you can use this to display a message near the correct form field.",general,
DOC010,https://docs.stripe.com/api/errors,https://docs.stripe.com/api/errors.md,REQ01869,This field is only populated for invoice-related errors.,errors,
DOC010,https://docs.stripe.com/api/errors,https://docs.stripe.com/api/errors.md,REQ01874,"One of , , , or Possible enum values: - - - - HTTP Status Code Summary Error Types",errors,
DOC011,https://docs.stripe.com/api/idempotent_requests,https://docs.stripe.com/api/idempotent_requests.md,REQ01875,Idempotent requests The API supports for safely retrying requests without accidentally performing the same operation twice.,idempotency,
DOC011,https://docs.stripe.com/api/idempotent_requests,https://docs.stripe.com/api/idempotent_requests.md,REQ01877,"Then, if a connection error occurs, you can safely repeat the request without risk of creating a second object or performing the update twice.",errors,
DOC011,https://docs.stripe.com/api/idempotent_requests,https://docs.stripe.com/api/idempotent_requests.md,REQ01878,"To perform an idempotent request, provide an additional element to the request options.",idempotency,
DOC011,https://docs.stripe.com/api/idempotent_requests,https://docs.stripe.com/api/idempotent_requests.md,REQ01879,"Stripes idempotency works by saving the resulting status code and body of the first request made for any given idempotency key, regardless of whether it succeeds or fails.",idempotency,
DOC011,https://docs.stripe.com/api/idempotent_requests,https://docs.stripe.com/api/idempotent_requests.md,REQ01880,"Subsequent requests with the same key return the same result, including errors.",errors,
DOC011,https://docs.stripe.com/api/idempotent_requests,https://docs.stripe.com/api/idempotent_requests.md,REQ01882,"How you create unique keys is up to you, but we suggest using V4 UUIDs, or another random string with enough entropy to avoid collisions.",create,
DOC011,https://docs.stripe.com/api/idempotent_requests,https://docs.stripe.com/api/idempotent_requests.md,REQ01884,You can remove keys from the system automatically after theyre at least 24 hours old.,general,
DOC011,https://docs.stripe.com/api/idempotent_requests,https://docs.stripe.com/api/idempotent_requests.md,REQ01886,The idempotency layer compares incoming parameters to those of the original request and errors if theyre not the same to prevent accidental misuse.,idempotency,
DOC011,https://docs.stripe.com/api/idempotent_requests,https://docs.stripe.com/api/idempotent_requests.md,REQ01888,"If incoming parameters fail validation, or the request conflicts with another request thats executing concurrently, we dont save the idempotent result because no API endpoint initiates the execution.",idempotency,
DOC011,https://docs.stripe.com/api/idempotent_requests,https://docs.stripe.com/api/idempotent_requests.md,REQ01889,Learn more about when you can .,general,
DOC011,https://docs.stripe.com/api/idempotent_requests,https://docs.stripe.com/api/idempotent_requests.md,REQ01891,These requests are idempotent by definition.,idempotency,
